raiting,name,data,epis,isreal,reit,score,leng,studio,Avant-garde,Gourmet,Drama,Comedy,Slice of Life,Adventure,Romance,Supernatural,Sports,Mystery,Thriller,Horror,Science Fiction,Fantasy,Action,Ecchi,Erotica,Hentai,Shounen,Shoujo,Seinen,Josei,Kids
6723,Влюблённый астероид: Спецвыпуски,2020,12,True,PG-13,6.09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6724,Подводный суперпоезд: Морской экспресс,1979,1,True,PG-13,6.15,91,Tezuka,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6725,Ложные гадания,2020,1,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6726,Обещание этому синему небу,2007,1,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6727,Человек-мускул: Праведный сверхчеловек против древнего сверхчеловека,1985,1,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6728,Воины чёрного и белого,2015,12,True,PG-13,6.15,10,Wawayu,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6729,Человек-мускул,1986,1,True,PG-13,6.15,50,Toei,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6730,Высший класс! Сега-девушки — Спецвыпуск,2016,1,True,PG-13,6.15,14,TMS,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6731,"Привет, Китти: Алиса в Стране чудес",1993,1,True,G,6.15,30,Sanrio,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6732,Пожиратель богов: Звучные темы,2018,1,True,PG-13,6.09,1,ufotable,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6733,Железный Человек: Восстание Техновора,2013,1,True,PG-13,6.15,88,Madhouse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6734,Маленькая лесная Мелоди,2016,3,True,G,6.15,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6735,"Прощай, мой дорогой Крамер",2021,13,True,PG-13,6.09,23,LIDENFILMS,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6736,Мурамаса,1987,1,True,PG-13,6.15,8,Tezuka,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6737,Железобетонная семейка Ураясу навсегда!,2014,24,True,PG-13,6.15,2,Deen,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6738,Детектив Конан: Письменный вызов от пирамид!,2001,1,True,PG-13,6.15,17,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6739,История семи городов: Арктический фронт,1994,2,True,PG-13,6.15,29,Junio,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6740,Демон и девочка: Реванш,2014,1,True,PG,6.15,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6741,Кровавая ночь Сэнгоку,2017,12,True,PG-13,6.15,23,Graphics,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6742,"Хэй, я Гудзура!",1987,44,True,PG,6.15,30,Tatsunoko,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6743,Деньки Урасимасакатасэн: Школьная пора — Эпизод 13,2020,1,True,PG-13,6.09,4,Kyoto,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6744,Син-мэн,2010,13,True,G,6.15,12,Shin-Ei,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6745,Крылья дракона,1998,26,True,,6.15,24,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6746,Мечты в рисунках,2019,1,True,PG,6.09,10,Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6747,Такояки-мен,1998,77,True,PG,6.15,24,Pierrot,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6748,Космический Денди: Спецвыпуски,2014,2,True,PG-13,6.15,5,Bones,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6749,Могучий Атом: Герой космоса,1964,1,True,G,6.15,87,Mushi,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
6750,Тануки и лис,2018,18,True,G,6.15,,Gathering,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6751,Дымная трава,2018,7,True,G,6.09,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6752,Мастера Меча Оффлайн,2012,9,True,PG-13,6.15,11,Ballerina,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6753,Контролирующие время,2014,1,True,R-17,6.15,100,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6754,Туалет Ханако,1996,1,True,PG-13,6.15,30,Pierrot,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6755,Маленькие женщины (1980),1980,1,True,G,6.15,68,Toei,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6756,Патруль времени Бона: Научно-фантастическое приключение,1989,1,True,PG-13,6.15,95,Gallop,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6757,Храбрая команда Дагвон,1997,2,True,PG-13,6.15,29,Sunrise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6758,Покемон: Рекапы,2000,3,True,PG,6.15,47,OLM,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
6759,Пламенный взор Шаны: Почему? Что? Шана! — Спецвыпуск,2006,3,True,PG-13,6.14,6,J.C.Staff,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6760,Душа мастера-солдата,2022,12,True,PG-13,6.14,20,HuaDream,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6761,Ветер: Дыхание сердца OVA,2004,3,True,PG-13,6.14,29,Venet,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6762,Несравненная принцесса любви 2 OVA: Омакэ,2010,1,True,R+,6.14,11,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6763,"Мальчик Асибэ: Вперёд, вперёд, Гома!",2016,32,True,G,6.14,9,Bridge,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6764,Неземная принцесса Валькирия: Рекап,2003,1,True,PG-13,6.14,45,TNK,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6765,Ди-Ги Карат Рэйва,2022,16,True,G,6.09,4,LIDENFILMS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6766,Проклятие Кадзуо Умэдзу,1990,1,True,R-17,6.14,43,Takahashi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6767,Могучий Атом: Планета Ивана,2003,1,True,G,6.14,20,Tezuka,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
6768,Волейбольный клуб старшей школы Сэйин,2021,12,True,PG-13,6.14,23,David,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6769,Любовь: Тэнти лишний!,2014,50,True,PG-13,6.14,4,AIC,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6770,Тигре и Ванади: Пролог,2014,1,True,G,6.08,2,PuYUKAI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6771,Погружение!!,2017,12,True,PG-13,6.08,22,Zero-G,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6772,Рыцари магии: Пилотный выпуск,2014,1,True,PG-13,6.08,4,Shinsha,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6773,Яттерман (2009),2009,1,True,G,6.14,93,Tatsunoko,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6774,Миротворцы,2014,52,True,,6.14,24,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6775,Тамагочи,1997,27,True,G,6.14,20,Post,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6776,Супердевочка Асари,1982,54,True,G,6.14,24,Toei,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6777,"Привет, Джаду!",2011,122,True,PG,6.14,11,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6778,Бацу и Терри,1987,1,True,R+,6.14,80,Sunrise,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6779,Краш Гир: Нитро,2003,50,True,PG-13,6.14,23,Sunrise,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6780,Тиби-Идолмастер OVA,2018,2,True,G,6.08,11,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6781,Легенда о Химико,1999,12,True,PG-13,6.14,23,TAC,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6782,В поисках приключений,1993,4,True,PG-13,6.14,25,J.C.Staff,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6783,Код Гиас: Восставший Лелуш — В преддверии начала,2013,1,True,PG-13,6.14,3,Sunrise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6784,Бинтё-тан,2005,1,True,G,6.14,4,Pro,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6785,Парк Томо,2013,78,True,G,6.14,24,NHK,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6786,Волшебный круг Гуру-Гуру: Театр,2017,24,True,PG-13,6.14,1,PuYUKAI,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6787,Девичьи воздушные силы,2019,12,True,PG-13,6.14,23,Satelight,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6788,Девятнадцать,1990,1,True,R-17,6.13,42,Madhouse,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6789,Демон кикбоксинга,1970,26,True,,6.14,25,Toei,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6790,Ёжик Лутика,2024,1,True,G,6.14,3,Fanworks,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6791,Быстрее ветра!,1988,1,True,PG-13,6.14,41,Madhouse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6792,Макен-Ки! 2,2014,10,True,R+,6.14,24,Xebec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
6793,Немой поцелуй R: Спецвыпуск,2008,1,True,PG-13,6.14,23,Satelight,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6794,Вечное рондо Алисы,2006,13,True,PG-13,6.13,24,Trinet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6795,Покемон: Один день Слоукинга,2000,1,True,PG,6.14,3,OLM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6796,Горизонт среди пустоты: Спецвыпуски,2011,4,True,PG-13,6.13,8,Sunrise,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6797,Садзаэ-сан,1969,2553 / ?,False,G,6.14,24,Eiken,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6798,Призрачные дни: На днях,2016,1,True,PG-13,6.13,23,Jumonji,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6799,"Звезда Кёдзина: Вперёд, вперёд, Хюма!",1969,1,True,G,6.13,70,Shinsha,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6800,Детектив Конан vs. Вууу,2011,2,True,G,6.13,7,TMS,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6801,Видение Эскафлона: Рекапы,2012,4,True,PG-13,6.07,44,Sunrise,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6802,Девять,1983,1,True,PG-13,6.13,71,TAC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6803,Даймидалер: Принц против Пингвиньей Империи,2014,12,True,R+,6.13,24,TNK,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
6804,Нинку. Фильм,1995,1,True,G,6.13,26,Pierrot,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6805,Бабушка-чародейка,1998,1,True,PG-13,6.13,79,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6806,Записи о магии: Девочка-волшебница Мадока★Волшебство — Гайдэн. Рекапы,2021,3,True,PG-13,6.08,23,Shaft,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6807,Судьба/Великий приказ: Прощание с 2016 годом,2016,1,True,PG-13,6.07,6,TROYCA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6808,Игра в мяч 2,2006,13,True,G,6.13,24,Eiken,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6809,Терраформирование OVA 2,2018,2,True,R-17,6.07,26,Animations,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
6810,"Вперёд, Икзер-1!",1985,3,True,R+,6.13,33,AIC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
6811,Оботтяма,1989,164,True,PG-13,6.13,25,Shin-Ei,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6812,Осаму и муравей,1994,1,True,PG,6.13,18,Tezuka,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6813,Ниндзя Хаттори: Дневник ветра,1982,1,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6814,Ниндзя Хаттори + Супермалыш: Сверхъестественные войны,1984,1,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6815,Звёздный десант,1988,1,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6816,,1999,1,True,G,6.13,27,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6817,Моя возлюбленная забыла свои очки: Короткие эпизоды — Спецвыпуски,2023,3,True,PG-13,6.13,,GoHands,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6818,Возродившееся небо: Пилотный эпизод,2006,1,True,PG,6.13,3,J.C.Staff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6819,"Проснитесь, девушки-зверята!",2014,10,True,G,6.13,3,Ordet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6820,"Вперёд, Икзер-1!",1985,3,True,R+,6.13,33,AIC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
6821,Оботтяма,1989,164,True,PG-13,6.13,25,Shin-Ei,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6822,Осаму и муравей,1994,1,True,PG,6.13,18,Tezuka,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6823,Ниндзя Хаттори: Дневник ветра,1982,1,True,G,6.13,31,Shin-Ei,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6824,Ниндзя Хаттори + Супермалыш: Сверхъестественные войны,1984,1,True,PG,6.13,52,Shin-Ei,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6825,Звёздный десант,1988,6,True,R-17,6.13,25,Sunrise,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6826,,1999,1,True,G,6.13,27,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6827,Моя возлюбленная забыла свои очки: Короткие эпизоды — Спецвыпуски,2023,3,True,PG-13,6.13,,GoHands,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6828,Возродившееся небо: Пилотный эпизод,2006,1,True,PG,6.13,3,J.C.Staff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6829,"Проснитесь, девушки-зверята!",2014,10,True,G,6.13,3,Ordet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6830,Мартовский лев: Спецвыпуски,2017,10,True,G,6.13,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6831,"Привет, Джаду!",2011,122,True,PG,6.14,11,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6832,Ёико,1998,20,True,R+,6.13,12,Pierrot,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6833,"Адзуса, помоги!",2004,1,True,PG-13,6.13,44,TMS,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6834,Сокрушительный Би-Дамен,2006,50,True,PG,6.13,23,SynergySP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6835,Башня мечты: Загадка снежного города,2018,13,True,PG-13,6.07,21,,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
6836,Герои не создают проблем,2015,13,True,,6.13,12,Vasoon,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6837,Песнь агнца,2003,4,True,R-17,6.13,30,Madhouse,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6838,Школьный король,1997,54,True,G,6.13,24,Bus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6839,Записи о магии: Девочка-волшебница Мадока★Волшебство — Гайдэн 2. В преддверии пробуждения,2021,1,True,PG-13,6.07,23,Shaft,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6840,Стеклянный флот: Спецвыпуски,2007,2,True,PG-13,6.13,24,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6841,Специальный отдел криминальных расследований: Токунана OVA,2020,1,True,,6.07,23,Anima&Co.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6842,Гатаписи,1990,199,True,PG,6.13,10,Shin-Ei,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6843,Галактический экспресс 999 ONA-2,2010,5,True,PG-13,6.13,4,Toei,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6844,Развесёлый час Акахори,2005,13,True,PG-13,6.12,24,Radix,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6845,.хак//Легенда сумеречного браслета: Автономное собрание,2003,1,True,PG,6.12,20,Train,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6846,Мобильный воин Гандам: Новый опыт 0087 — Зелёные дайверы,2001,1,True,PG-13,6.13,23,Sunrise,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6847,Городская дьяволица: Мини-аниме,2019,36,True,PG-13,6.07,,ARIS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6848,Звёздный ребёнок Тёбин,1974,26,True,G,6.13,23,Zero,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6849,Внеклассные плеяды ONA,2011,4,True,G,6.13,5,Gainax,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6850,Волшебник-воин Орфен: Спецвыпуск,2020,1,True,PG-13,6.07,23,Deen,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6851,Время ниндзя,2022,12,True,PG-13,6.06,23,TROYCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6852,Мой Гоку Сон,2003,1,True,G,6.12,95,Avex,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6853,Клятва,2019,1,True,G,6.12,6,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6854,Милашная Муко OVA,2016,1,True,G,6.13,12,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6855,Сильнейший топ плейт,2013,26,True,PG,6.12,23,Animax,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6856,"Юнкерс, ко мне! Пилотный фильм",2001,1,True,G,6.06,3,Staff,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6857,Дорами-тян: Малолетняя Банда,1991,1,True,G,6.12,40,Shin-Ei,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6858,"Дорами-тян: Привет, Динозаврики!",1993,1,True,G,6.12,40,Shin-Ei,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6859,Мобильный воин Гандам G40,2020,1,True,PG-13,6.06,10,Pictures,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6860,Крышечная революция Бутылкомэна DX,2022,51,True,G,6.12,12,Gaina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6861,Микс-мастер: Окончательная сила,2010,39,True,PG-13,6.12,24,Sunwoo,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6862,Какой прекрасный солнечный денёк!,1988,1,True,PG-13,6.12,67,TAC,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6863,Мир в суперпесочнице,2017,20,True,PG-13,6.12,13,Asahi,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6864,Говаппер 5 Годам,1976,36,True,PG-13,6.12,24,Tatsunoko,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6865,Девять августовских золушек,2019,12,True,PG-13,6.12,23,TMS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6866,Греческие и римские мифы: Страж Олимпа,2002,39,True,,6.12,25,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6867,"Вперёд-вперёд, Тамагочи!",2014,50,True,G,6.12,24,OLM,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6868,Первый человек Гиатрус,1974,77,True,PG-13,6.12,24,Shinsha,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6869,Магмел синего моря,2019,13,True,PG-13,6.12,24,Plus,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
6870,Скольжение,2017,1,True,G,6.06,7,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6871,Муниципальные силы защиты Земли,1986,1,True,PG-13,6.12,49,Gallop,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
6872,Любимая кукла — милый идол,2006,12,True,PG-13,6.12,24,AIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6873,Сказание о демонах сакуры: Книга сказок — Спецвыпуск,2016,1,True,PG-13,6.12,3,DLE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6874,Жар-птица: Глава о платье из перьев,2004,1,True,G,6.12,21,Tezuka,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6875,Сказания класса,2018,13,True,G,6.06,3,Signal.MD,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6876,Секретные файлы Кложур,2021,17,True,G,6.06,2,Pictures,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6877,Забыть прошлое 3.5: За пределы воспоминаний,2004,4,True,PG-13,6.12,27,Magic,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6878,Адская лавка: Истории с духами,1996,1,True,PG-13,6.12,45,Corporation,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6879,В другом мире со смартфоном,2017,12,True,PG-13,6.12,24,Reed,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6880,Типичный супермен,1991,1,True,PG-13,6.12,73,Coa,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6881,,2012,40,True,G,6.12,24,Alpha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6882,Класс для героев,2023,12,True,PG-13,6.06,23,Actas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
6883,Даймидалер: Принц против Пингвиньей Империи — Спецвыпуски,2014,6,True,R+,6.12,3,TNK,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6884,Часы ёкаев. Фильм 6,2019,1,True,PG,6.06,99,OLM,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6885,Хейбот!,2016,50,True,PG,6.06,23,Pictures,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
